dsei,polo_base,year,birth_total_live_births,child_mort_imr,child_mort_congenital_Q_per1k,child_mort_circulatory_I_per1k,child_mort_endocrine_E_per1k,child_mort_external_VWXY_per1k
CEARÁ,AQUIRAZ,2018,3,0,0,0,0,0
CEARÁ,AQUIRAZ,2019,7,0,0,0,0,0
CEARÁ,AQUIRAZ,2020,10,NA,NA,NA,NA,NA
CEARÁ,AQUIRAZ,2021,7,NA,NA,NA,NA,NA
CEARÁ,AQUIRAZ,2022,4,NA,NA,NA,NA,NA
CEARÁ,AQUIRAZ,2023,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2000,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2001,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2002,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2005,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2007,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2008,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2009,NA,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2010,20,0,0,0,0,0
CEARÁ,ARATUBA,2011,21,0,0,0,0,0
CEARÁ,ARATUBA,2012,14,0,0,0,0,0
CEARÁ,ARATUBA,2013,27,0,0,0,0,0
CEARÁ,ARATUBA,2014,20,0,0,0,0,0
CEARÁ,ARATUBA,2015,26,0,0,0,0,0
CEARÁ,ARATUBA,2016,17,0,0,0,0,0
CEARÁ,ARATUBA,2017,18,0,0,0,0,0
CEARÁ,ARATUBA,2018,14,0,0,0,0,0
CEARÁ,ARATUBA,2019,21,0,0,0,0,0
CEARÁ,ARATUBA,2020,17,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2021,9,NA,NA,NA,NA,NA
CEARÁ,ARATUBA,2022,6,NA,NA,NA,NA,NA
CEARÁ,CAUCAIA,2010,215,9.30232558139535,4.651162790697675,0,0,0
CEARÁ,CAUCAIA,2011,192,5.208333333333333,0,0,0,0
CEARÁ,CAUCAIA,2012,219,0,0,0,0,0
CEARÁ,CAUCAIA,2013,225,17.77777777777778,0,4.444444444444445,0,0
CEARÁ,CAUCAIA,2014,221,0,0,0,0,0
CEARÁ,CAUCAIA,2015,261,7.662835249042145,0,0,0,3.8314176245210727
CEARÁ,CAUCAIA,2016,218,13.761467889908255,4.587155963302752,0,0,0
CEARÁ,CAUCAIA,2017,216,9.25925925925926,0,0,0,0
CEARÁ,CAUCAIA,2018,241,12.448132780082986,0,0,4.149377593360996,0
CEARÁ,CAUCAIA,2019,198,5.050505050505051,0,0,0,0
CEARÁ,CAUCAIA,2020,206,NA,NA,NA,NA,NA
CEARÁ,CAUCAIA,2021,207,NA,NA,NA,NA,NA
CEARÁ,CAUCAIA,2022,187,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2000,NA,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2001,NA,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2002,NA,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2005,NA,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2007,NA,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2008,NA,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2009,NA,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2010,73,0,0,0,0,0
CEARÁ,CRATEÚS,2011,82,0,0,0,0,0
CEARÁ,CRATEÚS,2012,68,0,0,0,0,0
CEARÁ,CRATEÚS,2013,69,14.492753623188406,0,0,0,0
CEARÁ,CRATEÚS,2014,86,0,0,0,0,0
CEARÁ,CRATEÚS,2015,64,0,0,0,0,0
CEARÁ,CRATEÚS,2016,80,25,0,0,0,0
CEARÁ,CRATEÚS,2017,57,0,0,0,0,0
CEARÁ,CRATEÚS,2018,81,12.34567901234568,0,0,0,0
CEARÁ,CRATEÚS,2019,49,0,0,0,0,0
CEARÁ,CRATEÚS,2020,38,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2021,61,NA,NA,NA,NA,NA
CEARÁ,CRATEÚS,2022,51,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2000,NA,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2001,NA,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2002,NA,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2005,NA,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2007,NA,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2008,NA,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2009,NA,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2010,108,9.25925925925926,0,0,0,0
CEARÁ,ITAREMA,2011,87,0,0,0,0,0
CEARÁ,ITAREMA,2012,85,0,0,0,0,0
CEARÁ,ITAREMA,2013,76,26.31578947368421,26.31578947368421,0,0,0
CEARÁ,ITAREMA,2014,87,0,0,0,0,0
CEARÁ,ITAREMA,2015,95,10.526315789473683,0,0,0,0
CEARÁ,ITAREMA,2016,83,12.048192771084338,0,0,0,0
CEARÁ,ITAREMA,2017,84,23.809523809523807,23.809523809523807,0,0,0
CEARÁ,ITAREMA,2018,88,11.363636363636363,0,0,0,0
CEARÁ,ITAREMA,2019,95,10.526315789473683,0,0,0,0
CEARÁ,ITAREMA,2020,66,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2021,72,NA,NA,NA,NA,NA
CEARÁ,ITAREMA,2022,67,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2000,NA,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2001,NA,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2002,NA,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2005,NA,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2007,NA,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2008,NA,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2009,NA,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2010,87,11.494252873563218,0,0,0,0
CEARÁ,MARACANAÚ,2011,92,0,0,0,0,0
CEARÁ,MARACANAÚ,2012,105,9.5238095238095255,0,0,0,0
CEARÁ,MARACANAÚ,2013,98,0,0,0,0,0
CEARÁ,MARACANAÚ,2014,100,0,0,0,0,0
CEARÁ,MARACANAÚ,2015,80,25,0,0,0,0
CEARÁ,MARACANAÚ,2016,104,28.846153846153847,9.615384615384617,0,0,0
CEARÁ,MARACANAÚ,2017,91,21.978021978021975,0,0,0,0
CEARÁ,MARACANAÚ,2018,78,0,0,0,0,0
CEARÁ,MARACANAÚ,2019,83,0,0,0,0,0
CEARÁ,MARACANAÚ,2020,72,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2021,73,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2022,56,NA,NA,NA,NA,NA
CEARÁ,MARACANAÚ,2023,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2000,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2001,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2002,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2005,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2007,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2008,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2009,NA,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2010,70,0,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2011,66,0,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2012,68,0,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2013,64,0,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2014,83,0,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2015,64,0,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2016,55,18.18181818181818,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2017,58,0,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2018,64,31.25,0,0,0,0
CEARÁ,MONSENHOR TABOSA,2019,62,16.129032258064516,16.129032258064516,0,0,0
CEARÁ,MONSENHOR TABOSA,2020,39,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2021,47,NA,NA,NA,NA,NA
CEARÁ,MONSENHOR TABOSA,2022,33,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2000,NA,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2001,NA,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2002,NA,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2005,NA,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2007,NA,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2008,NA,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2009,NA,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2010,25,0,0,0,0,0
CEARÁ,PORANGA,2011,28,35.714285714285715,0,35.714285714285715,0,0
CEARÁ,PORANGA,2012,26,0,0,0,0,0
CEARÁ,PORANGA,2013,28,0,0,0,0,0
CEARÁ,PORANGA,2014,27,37.03703703703704,0,0,0,0
CEARÁ,PORANGA,2015,26,38.46153846153847,0,0,0,0
CEARÁ,PORANGA,2016,21,0,0,0,0,0
CEARÁ,PORANGA,2017,22,0,0,0,0,0
CEARÁ,PORANGA,2018,36,0,0,0,0,0
CEARÁ,PORANGA,2019,26,0,0,0,0,0
CEARÁ,PORANGA,2020,21,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2021,25,NA,NA,NA,NA,NA
CEARÁ,PORANGA,2022,8,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2000,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2001,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2002,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2005,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2007,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2008,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2009,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2010,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2011,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2012,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2013,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2014,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2015,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2016,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2017,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2018,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2019,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2020,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2021,NA,NA,NA,NA,NA,NA
CEARÁ,POTYRÕ TAPEBA,2022,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2000,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2001,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2002,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2005,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2007,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2008,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2009,NA,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2010,32,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2011,22,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2012,23,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2013,18,55.55555555555555,0,0,0,0
CEARÁ,SÃO BENEDITO,2014,32,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2015,18,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2016,27,37.03703703703704,0,0,0,0
CEARÁ,SÃO BENEDITO,2017,20,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2018,21,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2019,22,0,0,0,0,0
CEARÁ,SÃO BENEDITO,2020,19,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2021,16,NA,NA,NA,NA,NA
CEARÁ,SÃO BENEDITO,2022,23,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2010,15,0,0,0,0,0
CUIABÁ,BACAVAL,2011,9,0,0,0,0,0
CUIABÁ,BACAVAL,2012,12,0,0,0,0,0
CUIABÁ,BACAVAL,2013,24,0,0,0,0,0
CUIABÁ,BACAVAL,2014,14,0,0,0,0,0
CUIABÁ,BACAVAL,2015,31,0,0,0,0,0
CUIABÁ,BACAVAL,2016,19,0,0,0,0,0
CUIABÁ,BACAVAL,2017,19,0,0,0,0,0
CUIABÁ,BACAVAL,2018,13,76.92307692307693,0,0,0,0
CUIABÁ,BACAVAL,2019,17,0,0,0,0,0
CUIABÁ,BACAVAL,2020,17,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2021,18,NA,NA,NA,NA,NA
CUIABÁ,BACAVAL,2022,18,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2010,56,71.42857142857143,0,0,17.857142857142858,0
CUIABÁ,BRASNORTE,2011,67,74.62686567164178,0,0,14.92537313432836,0
CUIABÁ,BRASNORTE,2012,41,24.390243902439025,0,0,0,0
CUIABÁ,BRASNORTE,2013,59,50.84745762711865,0,0,0,0
CUIABÁ,BRASNORTE,2014,59,118.64406779661016,67.79661016949153,0,0,0
CUIABÁ,BRASNORTE,2015,74,67.56756756756756,0,0,0,0
CUIABÁ,BRASNORTE,2016,66,15.151515151515152,0,0,0,0
CUIABÁ,BRASNORTE,2017,63,15.873015873015872,0,0,0,0
CUIABÁ,BRASNORTE,2018,58,34.48275862068965,0,0,0,0
CUIABÁ,BRASNORTE,2019,43,23.25581395348837,0,0,0,0
CUIABÁ,BRASNORTE,2020,55,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2021,46,NA,NA,NA,NA,NA
CUIABÁ,BRASNORTE,2022,47,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2010,10,100,0,0,0,0
CUIABÁ,CHIQUITANO,2011,10,0,0,0,0,0
CUIABÁ,CHIQUITANO,2012,12,0,0,0,0,0
CUIABÁ,CHIQUITANO,2013,9,0,0,0,0,0
CUIABÁ,CHIQUITANO,2014,4,0,0,0,0,0
CUIABÁ,CHIQUITANO,2015,8,0,0,0,0,0
CUIABÁ,CHIQUITANO,2016,7,0,0,0,0,0
CUIABÁ,CHIQUITANO,2017,9,0,0,0,0,0
CUIABÁ,CHIQUITANO,2018,11,0,0,0,0,0
CUIABÁ,CHIQUITANO,2019,7,0,0,0,0,0
CUIABÁ,CHIQUITANO,2020,5,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2021,11,NA,NA,NA,NA,NA
CUIABÁ,CHIQUITANO,2022,11,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2010,50,0,0,0,0,0
CUIABÁ,COMODORO,2011,54,0,0,0,0,0
CUIABÁ,COMODORO,2012,60,0,0,0,0,0
CUIABÁ,COMODORO,2013,49,0,0,0,0,0
CUIABÁ,COMODORO,2014,54,0,0,0,0,0
CUIABÁ,COMODORO,2015,44,0,0,0,0,0
CUIABÁ,COMODORO,2016,56,0,0,0,0,0
CUIABÁ,COMODORO,2017,55,0,0,0,0,0
CUIABÁ,COMODORO,2018,59,0,0,0,0,0
CUIABÁ,COMODORO,2019,71,28.169014084507044,0,0,0,0
CUIABÁ,COMODORO,2020,55,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2021,38,NA,NA,NA,NA,NA
CUIABÁ,COMODORO,2022,52,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2010,31,96.77419354838707,32.25806451612903,0,0,0
CUIABÁ,CUIABÁ,2011,29,0,0,0,0,0
CUIABÁ,CUIABÁ,2012,20,50,0,0,50,0
CUIABÁ,CUIABÁ,2013,22,45.45454545454545,0,0,0,0
CUIABÁ,CUIABÁ,2014,30,100,0,33.333333333333336,0,0
CUIABÁ,CUIABÁ,2015,18,0,0,0,0,0
CUIABÁ,CUIABÁ,2016,23,0,0,0,0,0
CUIABÁ,CUIABÁ,2017,23,0,0,0,0,0
CUIABÁ,CUIABÁ,2018,18,0,0,0,0,0
CUIABÁ,CUIABÁ,2019,9,0,0,0,0,0
CUIABÁ,CUIABÁ,2020,10,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2021,16,NA,NA,NA,NA,NA
CUIABÁ,CUIABÁ,2022,16,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2010,16,0,0,0,0,0
CUIABÁ,MERURI,2011,14,0,0,0,0,0
CUIABÁ,MERURI,2012,12,0,0,0,0,0
CUIABÁ,MERURI,2013,16,0,0,0,0,0
CUIABÁ,MERURI,2014,9,0,0,0,0,0
CUIABÁ,MERURI,2015,13,0,0,0,0,0
CUIABÁ,MERURI,2016,11,0,0,0,0,0
CUIABÁ,MERURI,2017,10,0,0,0,0,0
CUIABÁ,MERURI,2018,16,62.5,0,0,0,0
CUIABÁ,MERURI,2019,10,0,0,0,0,0
CUIABÁ,MERURI,2020,18,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2021,11,NA,NA,NA,NA,NA
CUIABÁ,MERURI,2022,12,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2010,22,0,0,0,0,0
CUIABÁ,PAKUERA,2011,22,0,0,0,0,0
CUIABÁ,PAKUERA,2012,13,0,0,0,0,0
CUIABÁ,PAKUERA,2013,13,0,0,0,0,0
CUIABÁ,PAKUERA,2014,23,0,0,0,0,0
CUIABÁ,PAKUERA,2015,15,0,0,0,0,0
CUIABÁ,PAKUERA,2016,16,0,0,0,0,0
CUIABÁ,PAKUERA,2017,20,50,50,0,0,0
CUIABÁ,PAKUERA,2018,14,142.85714285714286,0,0,0,0
CUIABÁ,PAKUERA,2019,13,0,0,0,0,0
CUIABÁ,PAKUERA,2020,13,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2021,18,NA,NA,NA,NA,NA
CUIABÁ,PAKUERA,2022,16,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2010,20,0,0,0,0,0
CUIABÁ,RIO VERDE,2011,31,0,0,0,0,0
CUIABÁ,RIO VERDE,2012,24,0,0,0,0,0
CUIABÁ,RIO VERDE,2013,19,0,0,0,0,0
CUIABÁ,RIO VERDE,2014,16,0,0,0,0,0
CUIABÁ,RIO VERDE,2015,21,0,0,0,0,0
CUIABÁ,RIO VERDE,2016,25,0,0,0,0,0
CUIABÁ,RIO VERDE,2017,22,0,0,0,0,0
CUIABÁ,RIO VERDE,2018,19,52.63157894736842,0,0,0,0
CUIABÁ,RIO VERDE,2019,30,33.333333333333336,33.333333333333336,0,0,0
CUIABÁ,RIO VERDE,2020,23,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2021,30,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2022,36,NA,NA,NA,NA,NA
CUIABÁ,RIO VERDE,2023,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2010,31,0,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2011,40,0,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2012,38,26.31578947368421,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2013,31,64.51612903225806,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2014,36,0,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2015,31,32.25806451612903,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2016,22,136.36363636363637,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2017,23,0,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2018,18,0,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2019,28,35.714285714285715,0,0,0,0
CUIABÁ,RONDONÓPOLIS,2020,31,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2021,35,NA,NA,NA,NA,NA
CUIABÁ,RONDONÓPOLIS,2022,41,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2010,19,52.63157894736842,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2011,18,0,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2012,14,0,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2013,18,0,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2014,14,71.42857142857143,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2015,19,157.89473684210526,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2016,19,52.63157894736842,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2017,16,0,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2018,10,0,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2019,18,0,0,0,0,0
CUIABÁ,TANGARÁ DA SERRA,2020,14,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2021,14,NA,NA,NA,NA,NA
CUIABÁ,TANGARÁ DA SERRA,2022,28,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2000,NA,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2001,NA,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2002,NA,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2005,NA,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2007,NA,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2008,NA,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2009,NA,NA,NA,NA,NA,NA
CUIABÁ,TRES LAGOAS,2010,13,0,0,0,0,0
CUIABÁ,TRES LAGOAS,2011,16,0,0,0,0,0
CUIABÁ,TRES LAGOAS,2012,16,0,0,0,0,0
CUIABÁ,TRES LAGOAS,2013,16,0,0,0,0,0
