year,cd_mun,Chronic_resp,Ulcer,Tuberculosis,Dermatitis,Accidents,STD,Pneumonia,HIV,Diabetes
2019,171320,19,0,2,0,0,6,88,0,8
2019,171330,4,1,0,2,0,1,43,0,10
2019,171360,12,4,0,1,0,0,25,0,7
2019,171370,5,0,0,0,0,0,10,0,1
2019,171380,0,0,0,0,0,0,14,2,6
2019,171395,0,1,0,0,0,0,3,0,2
2019,171420,5,2,0,0,0,2,48,0,7
2019,171430,0,0,0,0,0,0,5,0,6
2019,171488,3,0,0,0,0,4,33,7,2
2019,171500,0,0,0,0,0,0,19,0,1
2019,171510,1,1,0,0,0,0,6,0,3
2019,171515,0,0,0,0,0,0,5,0,0
2019,171525,0,0,0,0,0,0,3,0,2
2019,171550,0,1,0,0,0,0,13,0,2
2019,171570,1,0,0,0,0,2,14,0,2
2019,171575,2,0,0,0,0,0,34,0,3
2019,171610,14,2,0,1,0,6,282,1,34
2019,171620,4,0,0,0,0,0,98,0,16
2019,171630,3,1,0,0,0,1,12,0,5
2019,171650,8,3,0,0,0,2,57,0,18
2019,171660,10,1,0,0,0,0,48,0,14
2019,171665,1,0,0,1,0,0,20,0,2
2019,171670,2,0,0,0,0,1,22,0,4
2019,171700,5,1,0,0,0,0,10,0,2
2019,171720,2,0,0,0,0,0,6,0,4
2019,171750,11,0,0,1,0,0,72,0,13
2019,171780,0,0,0,0,0,1,1,0,4
2019,171790,7,2,0,0,0,0,24,0,9
2019,171800,2,0,0,0,0,0,3,0,0
2019,171820,80,18,2,6,0,6,403,0,70
2019,171830,2,0,0,0,0,0,2,0,1
2019,171840,1,0,0,0,0,0,8,0,4
2019,171845,2,0,0,0,0,0,7,0,1
2019,171850,1,0,0,0,0,0,10,0,4
2019,171855,0,0,0,0,0,0,10,1,10
2019,171865,0,1,0,0,0,1,0,0,0
2019,171870,0,0,0,0,0,1,4,0,3
2019,171875,3,0,0,0,0,1,2,0,1
2019,171880,0,0,0,0,0,0,0,2,1
2019,171884,5,0,0,0,0,1,21,0,4
2019,171886,4,0,0,0,0,1,9,1,0
2019,171888,0,0,0,0,0,0,7,0,3
2019,171889,0,0,0,0,0,0,3,0,3
2019,171890,6,3,0,0,0,0,16,0,4
2019,171900,0,1,0,0,0,2,3,0,3
2019,172000,0,0,0,0,0,0,2,0,2
2019,172010,0,0,0,0,0,1,3,0,1
2019,172015,0,0,0,0,0,0,2,0,0
2019,172020,2,0,0,0,0,0,7,2,1
2019,172025,0,0,0,0,0,0,2,0,0
2019,172030,0,1,0,0,0,0,1,1,1
2019,172049,1,1,0,0,0,0,12,0,1
2019,172065,8,3,0,0,0,0,18,0,3
2019,172080,0,0,0,0,0,0,2,4,0
2019,172085,1,0,0,0,0,0,9,0,0
2019,172090,1,1,0,0,0,0,27,0,6
2019,172093,0,0,0,0,0,0,3,0,1
2019,172097,1,0,0,0,0,0,4,0,2
2019,172100,38,24,10,5,0,105,518,0,181
2019,172110,0,0,4,0,0,1,57,2,12
2019,172120,4,0,1,0,0,2,137,7,25
2019,172125,1,1,0,0,0,0,11,0,5
2019,172130,0,0,0,0,0,0,2,0,4
2019,172208,2,0,1,0,0,3,11,6,9
2019,172210,24,1,0,0,0,1,67,2,40
2019,210005,47,8,6,9,0,7,291,0,114
2019,210010,0,0,0,0,0,3,78,0,19
2019,210015,2,0,3,1,0,1,7,0,8
2019,210020,1,1,1,0,0,3,21,0,25
2019,210030,51,5,0,0,0,5,89,0,101
2019,210040,1,0,0,0,0,0,12,0,7
2019,210043,11,4,4,0,0,1,274,1,52
2019,210047,15,16,1,1,0,1,128,2,67
2019,210050,1,0,1,0,0,0,13,0,18
2019,210055,1,0,0,0,0,0,13,0,6
2019,210060,16,2,4,6,0,3,249,1,84
2019,210070,1,1,1,0,0,1,37,0,32
2019,210080,1,2,0,1,0,0,33,3,38
2019,210083,6,0,0,1,0,0,144,7,21
2019,210087,2,1,0,0,0,0,13,0,7
2019,210090,8,2,0,0,0,0,43,0,33
2019,210095,8,0,3,0,0,0,191,0,86
2019,210100,8,1,4,8,0,3,64,2,36
2019,210110,1,0,0,0,0,3,14,0,24
2019,210120,33,8,10,1,0,24,259,8,60
2019,210125,0,1,3,0,0,2,17,1,4
2019,210130,17,0,1,3,0,0,186,0,39
2019,210135,0,0,0,0,0,0,2,2,1
2019,210140,31,5,16,0,0,17,331,6,142
2019,210150,3,2,0,0,0,0,58,0,29
2019,210160,20,15,2,2,0,11,166,4,77
2019,210170,8,5,3,2,0,9,144,0,78
2019,210173,1,0,0,0,0,1,12,0,5
2019,210177,5,3,0,0,0,0,111,0,47
2019,210180,0,0,0,0,0,0,6,0,3
2019,210190,8,3,0,1,0,1,104,8,60
2019,210193,7,0,0,0,0,0,22,0,10
2019,210197,0,1,0,0,0,0,11,0,5
2019,210200,13,5,3,1,0,2,120,3,79
2019,210203,116,0,0,0,0,1,151,1,77
2019,210207,3,1,0,0,0,2,15,0,5
2019,210210,2,0,0,0,0,1,36,0,6
2019,210215,1,0,0,0,0,1,4,0,8
2019,210220,1,0,0,0,0,1,18,0,11
2019,210230,0,1,0,0,0,0,182,0,127
2019,210232,11,3,0,0,0,4,243,2,70
2019,210235,0,0,0,0,0,0,14,0,10
2019,210237,4,0,0,1,0,2,19,1,15
2019,210240,2,9,0,1,0,1,6,1,17
2019,210250,1,0,2,0,0,0,18,0,20
2019,210255,0,0,0,0,0,1,43,0,24
2019,210260,5,1,0,0,0,0,16,0,16
2019,210270,1,1,0,1,0,1,46,0,28
2019,210275,1,0,0,0,0,2,35,1,15
2019,210280,25,3,0,0,0,0,313,2,46
2019,210290,19,4,0,0,0,2,43,0,31
2019,210300,20,10,0,2,0,32,576,0,84
2019,210310,4,0,0,1,0,0,18,2,20
2019,210312,3,0,0,2,0,0,12,0,7
2019,210315,0,0,0,1,0,0,10,1,6
2019,210317,1,1,0,1,0,1,31,0,14
2019,210320,12,0,8,2,0,19,243,3,127
2019,210325,13,1,0,1,0,0,92,0,38
2019,210330,11,7,2,20,0,29,345,11,101
2019,210340,6,1,0,0,0,1,87,1,50
2019,210350,72,22,0,3,0,5,347,0,167
2019,210355,2,0,0,0,0,1,24,0,33
2019,210360,1,2,0,2,0,20,90,5,42
2019,210370,30,2,0,2,0,1,111,3,46
2019,210375,4,1,0,0,0,0,23,1,3
2019,210380,6,0,0,0,0,0,70,2,23
2019,210390,1,0,0,0,0,2,5,0,5
2019,210400,1,3,1,0,0,0,144,0,31
2019,210405,0,1,1,0,0,1,330,2,62
2019,210407,7,0,0,0,0,1,24,0,32
2019,210408,1,0,1,0,0,0,46,0,25
2019,210409,9,1,0,0,0,2,79,0,47
2019,210410,16,0,0,0,0,2,47,0,34
2019,210420,2,0,0,0,0,0,19,1,50
2019,210430,0,0,0,0,0,0,5,0,3
2019,210440,43,2,0,8,0,0,63,0,69
2019,210450,3,2,1,3,0,0,57,0,27
2019,210455,2,1,0,1,0,0,50,2,27
2019,210460,2,1,0,1,0,0,90,3,72
2019,210462,5,1,0,0,0,0,60,0,32
2019,210465,12,1,0,0,0,0,95,0,38
2019,210467,11,2,0,3,0,2,97,1,31
2019,210470,4,1,0,0,0,0,25,0,10
2019,210480,132,6,5,1,0,0,305,3,158
2019,210490,5,1,0,0,0,0,15,0,60
2019,210500,71,1,1,1,0,1,20,4,31
2019,210510,8,1,0,2,0,0,64,0,47
2019,210515,7,2,0,1,0,0,164,0,30
2019,210520,3,0,1,0,0,0,104,0,17
2019,210530,67,28,2,7,0,2,617,5,101
2019,210535,2,1,0,3,0,0,105,0,37
2019,210540,22,2,1,1,0,4,179,3,104
2019,210542,51,3,0,5,0,1,101,0,60
2019,210545,0,3,0,0,0,1,42,0,47
2019,210547,6,2,5,2,0,1,145,1,32
2019,210550,14,3,2,0,0,0,33,0,44
2019,210560,3,0,0,0,0,0,52,0,52
2019,210565,0,0,0,0,0,1,5,0,2
2019,210570,10,7,4,1,0,1,610,1,93
2019,210580,4,4,1,0,0,1,118,0,25
2019,210590,3,2,0,0,0,3,29,0,15
2019,210592,4,3,0,0,0,2,16,0,6
2019,210594,4,0,2,0,0,0,69,0,30
2019,210596,0,2,1,1,0,0,67,0,12
2019,210598,1,0,1,0,0,0,25,1,7
2019,210600,58,0,2,0,0,0,50,1,51
2019,210610,3,0,0,0,0,2,89,0,25
2019,210620,0,0,0,0,0,0,5,0,9
2019,210630,1,1,0,0,0,3,10,0,6
2019,210632,8,1,0,2,0,1,86,0,23
2019,210635,1,1,0,0,0,0,10,2,7
2019,210637,2,0,0,0,0,2,22,1,78
2019,210640,3,0,0,0,0,3,18,1,41
2019,210650,25,1,3,0,0,0,65,0,47
2019,210660,3,40,0,0,0,4,124,0,57
2019,210663,0,2,0,0,0,0,16,1,12
2019,210667,1,0,0,0,0,0,5,0,2
2019,210670,6,1,0,1,0,1,155,1,25
2019,210675,1,1,2,0,0,0,52,1,55
2019,210680,10,0,0,0,0,1,50,1,38
2019,210690,4,1,0,2,0,1,155,0,47
2019,210700,3,0,0,0,0,0,17,1,5
2019,210710,6,0,0,1,0,5,46,1,25
2019,210720,1,0,0,2,0,1,19,0,31
2019,210725,0,0,0,1,0,1,15,0,16
2019,210730,4,0,0,1,0,0,8,0,2
2019,210735,77,0,2,0,0,0,76,0,41
2019,210740,2,0,0,0,0,0,19,1,12
2019,210745,1,1,0,0,0,0,115,0,32
2019,210750,18,2,5,2,0,18,224,20,95
2019,210760,1,4,5,0,0,0,40,0,33
2019,210770,14,2,0,0,0,0,161,1,60
2019,210780,6,6,0,0,0,6,138,0,35
2019,210790,26,68,0,0,0,0,375,0,86
2019,210800,42,0,0,1,0,2,39,1,21
2019,210805,1,1,1,0,0,0,63,1,40
2019,210810,28,2,2,2,0,0,96,0,68
2019,210820,60,16,1,0,0,1,243,0,100
2019,210825,3,0,0,1,0,0,56,3,27
2019,210830,6,0,0,0,0,4,45,0,48
2019,210840,4,1,0,0,0,1,35,0,6
2019,210845,5,1,1,1,0,0,125,0,41
2019,210850,11,11,2,1,0,4,202,1,69
2019,210860,25,2,0,3,0,8,424,2,119
2019,210870,23,3,1,1,0,0,166,0,83
2019,210880,14,0,0,2,0,1,30,0,31
2019,210890,17,5,1,1,0,0,140,0,77
2019,210900,2,2,5,0,0,5,198,1,66
2019,210905,3,0,0,1,0,0,8,1,10
2019,210910,9,1,3,1,0,1,157,1,113
2019,210920,0,0,0,1,0,1,15,0,7
2019,210923,2,0,0,0,0,0,23,0,6
2019,210927,4,2,1,1,0,1,45,2,20
2019,210930,2,1,0,1,0,0,15,0,6
2019,210940,3,2,0,0,0,0,31,0,27
2019,210945,2,0,1,0,0,6,48,8,25
2019,210950,3,0,0,0,0,0,120,0,42
2019,210955,1,0,1,0,0,0,17,0,4
2019,210960,2,3,0,0,0,2,204,0,159
2019,210970,2,1,0,0,0,0,39,0,21
2019,210975,3,0,0,0,0,0,16,0,6
2019,210980,6,3,6,1,0,2,218,11,108
2019,210990,56,20,18,14,0,9,453,2,172
2019,211000,11,25,3,5,0,4,258,0,152
2019,211003,8,0,0,1,0,0,23,4,18
2019,211010,3,1,2,0,0,0,62,2,23
2019,211020,1,1,3,0,0,2,116,3,25
2019,211023,0,0,2,1,0,0,15,0,16
2019,211027,0,1,0,0,0,0,12,0,42
2019,211030,42,1,1,1,0,0,145,1,25
2019,211040,2,0,0,0,0,1,71,0,38
2019,211050,23,5,5,0,0,0,114,3,50
2019,211060,0,0,0,0,0,0,46,0,38
2019,211065,5,0,0,0,0,0,19,0,14
2019,211070,9,3,0,55,0,0,313,1,72
2019,211080,0,0,0,0,0,0,5,0,16
2019,211085,50,0,1,0,0,0,17,0,5
2019,211090,4,0,0,0,0,0,103,0,41
2019,211100,9,1,1,1,0,0,53,6,19
2019,211102,3,0,0,0,0,0,66,0,18
2019,211105,0,0,0,0,0,0,32,1,22
2019,211107,14,0,0,4,0,0,101,0,42
2019,211110,9,3,1,0,0,1,134,3,32
2019,211120,9,5,17,1,0,36,380,38,117
2019,211125,2,0,0,1,0,0,16,0,25
2019,211130,54,26,117,13,0,202,1558,214,986
2019,211140,29,6,1,0,0,6,96,1,41
2019,211150,31,1,4,4,0,0,154,2,84
2019,211153,2,3,0,2,0,0,187,0,28
2019,211157,9,1,0,2,0,0,7,0,8
2019,211160,5,0,0,0,0,0,79,0,69
2019,211163,6,0,1,0,0,0,12,0,16
2019,211167,0,0,0,0,0,0,6,0,1
2019,211170,2,0,1,1,0,0,11,0,55
2019,211172,0,0,0,0,0,0,9,0,6
2019,211174,0,0,0,0,0,0,13,1,7
2019,211176,5,0,0,0,0,1,21,1,14
2019,211178,3,1,0,3,0,0,31,0,16
2019,211180,13,1,0,2,0,0,131,0,52
2019,211190,1,1,0,0,0,0,30,0,30
2019,211195,1,0,2,1,0,0,39,0,35
2019,211200,2,0,0,0,0,0,37,1,9
2019,211210,29,2,3,0,0,7,130,0,96
2019,211220,14,4,5,0,0,79,483,1,99
2019,211223,26,3,2,0,0,1,197,3,126
2019,211227,3,1,0,0,0,1,50,0,23
2019,211230,606,2,0,1,0,0,59,1,109
2019,211240,1,2,0,0,0,3,24,0,11
2019,211245,2,0,0,1,0,0,37,0,19
2019,211250,8,3,1,3,0,1,105,6,131
2019,211260,2,0,1,0,0,2,104,1,47
2019,211270,13,1,0,1,0,1,137,1,118
2019,211280,6,4,4,0,0,0,109,7,77
2019,211285,3,2,0,0,0,0,60,0,21
2019,211290,4,3,2,1,0,1,44,3,65
2019,211300,21,7,0,1,0,0,61,2,123
2019,211400,64,12,2,15,0,2,294,0,178
2019,220045,0,0,0,0,0,0,1,0,0
2019,220050,0,0,0,0,0,0,8,0,1
2019,220060,0,0,0,0,0,0,1,0,0
2019,220213,0,0,0,0,0,0,1,0,0
2019,220217,0,0,0,0,0,0,1,0,0
2019,220370,1,0,0,0,0,0,0,0,1
2019,220390,0,0,0,0,0,0,1,0,2
2019,220450,0,0,0,0,0,0,0,0,1
2019,220570,0,0,0,0,0,0,0,0,2
2019,220585,0,0,0,0,0,0,2,0,0
2019,220750,0,0,0,0,0,0,5,0,0
2019,220770,0,0,0,1,0,0,1,0,4
2019,220780,0,0,0,0,0,0,0,0,0
2019,220800,0,0,0,0,0,0,1,0,0
2019,220920,0,0,0,0,0,0,0,0,1
2019,221060,0,0,0,0,0,0,1,0,0
2019,221100,1,3,0,0,0,0,18,0,12
2019,221110,0,0,0,0,0,0,1,0,0
2019,221120,0,0,0,0,0,0,1,0,2
2019,230320,0,0,0,0,0,0,1,0,0
2019,230380,2,0,0,0,0,0,0,0,0
2019,230440,0,0,0,0,0,1,10,0,3
2019,230500,0,0,0,0,0,0,0,0,1
2019,230523,0,0,0,0,0,0,1,0,0
2019,230550,0,0,0,0,0,1,1,0,0
2019,230710,0,0,0,0,0,0,1,0,0
2019,230770,0,0,0,0,0,0,1,0,0
2019,230920,0,0,0,0,0,0,2,0,0
2019,231126,0,0,0,0,0,0,1,0,0
2019,231130,0,0,0,0,0,0,1,0,0
2019,231200,1,0,0,0,0,0,0,0,0
2019,231340,0,0,0,0,0,0,1,0,0
2019,231360,0,0,0,0,0,0,1,0,0
2019,240180,0,0,0,0,0,0,1,0,0
2019,240560,0,0,0,0,0,0,0,0,1
2019,240800,0,0,0,0,0,0,1,0,0
2019,250750,0,0,0,0,0,0,0,0,1
2019,250970,0,0,0,0,0,0,0,0,0
2019,251020,1,0,0,0,0,0,0,0,0
2019,251203,0,0,0,0,0,0,1,0,0
2019,251390,0,0,0,0,0,0,0,0,1
2019,260070,0,0,0,0,0,0,0,0,1
2019,260290,0,0,0,0,0,0,1,0,0
2019,260660,0,0,0,0,0,0,1,0,0
2019,260790,0,0,0,0,0,1,0,0,0
2019,260850,0,0,0,0,0,0,0,0,1
2019,260960,0,0,0,0,0,0,0,0,1
2019,261070,0,0,0,0,0,0,1,0,0
2019,261160,0,0,0,0,0,0,1,0,0
2019,261300,0,0,0,1,0,0,0,0,0
2019,270030,0,0,0,0,0,0,0,0,0
2019,270080,0,0,0,0,0,0,1,0,0
2019,270140,0,0,0,0,0,0,1,0,0
2019,270430,0,0,0,0,0,0,1,0,0
2019,270860,0,0,0,0,0,0,1,0,0
2019,280320,0,0,0,0,0,0,1,0,0
2019,280760,1,0,0,0,0,0,1,0,0
2019,290460,0,0,0,0,0,0,1,0,0
2019,290475,0,0,0,0,0,0,1,0,0
2019,291085,0,0,0,0,0,1,0,0,0
2019,291120,0,0,0,0,0,0,1,0,0
2019,291220,0,0,0,0,0,0,0,0,1
2019,291270,0,0,0,0,0,0,1,0,0
2019,291800,0,0,0,0,0,0,1,0,0
2019,291920,0,0,0,0,0,0,1,0,0
2019,291940,0,0,0,0,0,0,0,0,1
2019,291955,0,0,0,0,0,0,0,0,0
2019,292250,0,0,0,0,0,1,0,0,0
2019,292740,0,0,0,0,0,1,1,0,0
2019,293135,0,0,0,0,0,0,1,0,0
2019,293250,0,0,0,0,0,0,0,0,1
2019,293305,0,0,0,0,0,0,2,0,0
2019,310060,0,0,0,0,0,0,2,0,0
2019,310375,0,0,0,0,0,0,1,0,0
2019,310620,1,0,1,0,0,0,3,0,0
2019,310630,0,0,0,0,0,0,1,0,0
2019,311570,0,0,0,0,0,0,1,0,0
2019,311860,0,0,0,0,0,0,1,0,2
2019,312125,0,0,0,0,0,0,1,0,0
2019,312230,1,0,0,0,0,0,0,0,0
2019,312770,0,0,0,0,0,0,1,0,0
2019,312910,0,0,0,0,0,0,1,0,0
2019,312950,0,0,0,0,0,0,2,0,0
2019,312980,0,0,0,0,0,0,1,0,0
2019,313780,0,0,0,0,0,0,0,0,0
2019,313820,0,0,0,0,0,0,1,0,0
2019,314610,0,0,0,0,0,0,1,0,0
2019,314980,0,0,0,0,0,0,1,0,0
2019,315180,2,0,0,0,0,0,1,0,0
2019,315770,0,0,0,0,0,0,2,0,0
2019,315980,0,0,0,0,0,0,2,0,0
2019,316150,0,0,0,0,0,0,1,0,0
2019,316210,0,0,0,0,0,0,3,0,1
2019,316890,0,0,0,0,0,0,1,0,0
2019,317010,1,0,0,0,0,0,0,0,2
2019,317020,0,0,0,0,0,0,1,0,0
2019,320090,0,0,0,0,0,0,1,0,0
2019,320150,0,0,0,0,0,0,0,0,0
2019,320330,0,0,0,0,0,0,1,0,0
2019,320390,0,0,0,0,0,0,0,0,0
2019,320500,2,0,0,0,0,0,0,0,0
2019,320520,0,0,0,0,0,0,1,0,1
2019,320530,0,0,0,0,0,0,2,0,0
2019,330190,0,0,0,0,0,0,1,0,0
2019,330220,0,1,0,0,0,0,0,0,0
2019,330310,0,0,0,0,0,0,1,0,0
2019,330455,0,0,0,0,0,0,4,0,1
2019,350210,0,0,0,0,0,0,0,0,1
2019,350250,0,0,0,0,0,0,1,0,0
2019,350290,1,0,0,0,0,0,0,0,0
2019,350340,0,0,0,0,0,0,1,0,0
2019,350390,0,0,0,0,0,0,0,0,0
2019,350550,0,0,0,0,0,0,1,0,0
2019,350570,0,0,0,0,0,0,0,0,0
2019,350580,0,0,0,0,0,0,0,0,1
2019,350740,0,0,0,0,0,0,0,0,1
2019,350900,0,0,0,0,0,0,1,0,0
2019,350950,0,0,0,0,0,0,1,0,0
2019,350970,0,0,0,0,0,0,1,0,0
2019,351060,0,0,0,0,0,0,1,0,0
2019,351120,0,0,0,0,0,0,0,0,1
2019,351190,0,0,0,0,0,0,0,0,1
2019,351240,0,1,0,0,0,0,0,0,2
2019,351515,0,0,0,0,0,0,1,0,0
2019,351740,0,0,0,0,0,0,0,0,1
2019,351870,0,0,0,0,0,0,0,0,3
2019,351880,0,0,0,0,0,0,0,0,2
2019,351907,0,0,0,0,0,0,1,0,0
2019,352010,0,0,0,0,0,0,2,0,1
2019,352040,0,0,0,0,0,0,1,0,0
2019,352310,0,0,0,0,0,0,1,0,0
2019,352340,0,0,0,0,0,0,1,0,0
2019,352400,0,0,0,0,0,0,1,0,0
2019,352410,0,0,0,0,0,0,2,0,0
2019,352480,0,0,0,0,0,0,1,0,0
2019,352570,0,0,0,0,0,0,1,0,0
2019,352590,0,0,0,0,0,0,1,0,1
2019,352690,0,0,0,0,0,0,0,0,1
2019,352770,0,0,0,0,0,0,0,0,0
2019,352940,0,0,0,0,0,0,1,0,0
2019,353030,0,0,0,0,0,0,0,0,2
2019,353060,0,0,0,0,0,0,1,0,1
2019,353260,0,0,0,0,0,0,0,0,1
2019,353300,0,0,1,0,0,0,1,0,0
2019,353390,0,0,0,0,0,0,1,0,0
2019,353440,0,0,0,0,0,0,1,0,0
2019,353550,0,0,0,0,0,0,1,0,0
2019,353830,0,0,0,0,0,0,1,0,0
2019,353920,0,0,0,0,0,0,0,0,1
2019,353930,0,1,0,0,0,0,0,0,0
2019,353980,0,0,0,0,0,0,1,0,0
2019,354140,0,0,0,0,0,0,0,0,1
2019,354340,0,0,0,0,0,0,1,0,0
2019,354670,0,0,0,0,0,0,1,0,0
2019,354690,0,0,0,0,0,0,0,0,3
2019,354780,0,0,0,0,0,0,0,0,1
2019,354850,0,0,0,0,0,0,1,0,1
2019,354870,1,0,0,0,0,0,0,0,0
2019,355030,0,0,0,0,0,0,7,0,1
2019,355150,0,0,0,0,0,0,1,0,0
2019,355250,0,0,0,0,0,0,1,0,0
2019,355280,0,0,0,0,0,0,0,0,2
2019,355340,0,0,0,0,0,0,1,0,0
2019,355380,0,0,0,0,0,0,0,0,1
2019,355650,0,0,0,0,0,0,1,0,0
2019,410080,1,0,0,0,0,0,0,0,0
2019,410110,0,0,0,0,0,0,1,0,0
2019,410150,1,0,0,0,0,0,1,0,0
2019,410210,0,0,0,0,0,0,0,0,2
2019,410430,0,0,0,0,0,0,2,0,0
2019,410450,0,0,0,0,0,0,1,0,0
2019,410480,2,0,0,0,0,0,3,0,0
2019,410510,0,0,0,0,0,0,1,0,0
2019,410550,1,0,0,0,0,0,0,0,0
2019,410580,0,0,0,0,0,0,0,0,1
2019,410590,0,0,0,0,0,0,0,0,1
2019,410690,0,0,0,0,0,0,3,0,0
2019,410830,0,0,0,0,0,0,1,0,1
2019,410870,0,0,0,0,0,0,1,0,0
2019,411170,0,0,0,0,0,0,2,0,0
2019,411480,0,0,0,0,0,0,1,0,0
2019,411520,0,0,0,0,0,0,0,0,0
2019,411600,0,0,0,0,0,0,1,0,0
2019,411605,0,0,0,0,0,0,1,0,0
2019,411720,0,0,0,0,0,0,0,0,1
2019,411760,0,0,0,0,0,0,1,0,0
2019,411970,0,0,0,0,0,1,0,0,0
2019,411990,1,0,0,0,0,0,0,0,0
2019,412340,2,0,0,0,0,0,0,0,0
2019,412380,1,0,0,0,0,0,1,0,0
2019,412550,0,0,0,0,0,0,1,0,0
2019,412855,0,0,0,0,0,0,0,0,2
2019,420240,0,0,0,0,0,0,2,0,0
2019,420245,0,1,0,0,0,0,1,0,0
2019,420290,0,1,0,0,0,0,0,0,0
2019,420540,0,0,0,0,0,0,1,0,0
2019,420780,0,0,0,0,0,0,1,0,0
2019,420830,0,0,0,0,0,0,1,0,0
2019,420900,0,0,0,0,0,0,1,0,0
2019,420910,1,0,0,0,0,0,1,0,5
2019,421130,0,0,0,0,0,0,1,0,0
2019,421225,0,0,0,0,0,0,0,0,1
2019,421320,0,0,0,0,0,0,1,0,0
2019,421480,0,0,0,0,0,0,1,0,0
2019,421660,0,0,0,0,0,0,2,0,0
2019,421720,0,0,0,0,0,0,2,0,0
2019,421760,0,0,0,0,0,0,1,0,0
2019,421850,0,0,0,0,0,0,1,0,0
2019,430040,0,0,0,0,0,0,0,0,1
2019,430220,0,0,0,0,0,0,1,0,0
2019,430511,0,0,0,0,0,0,0,0,1
2019,431000,0,0,0,0,0,0,1,0,0
2019,431180,0,0,0,0,0,0,1,0,0
2019,431280,0,0,0,0,0,0,1,0,0
2019,431690,0,0,0,0,0,0,0,0,0
2019,431710,0,0,0,0,0,0,1,0,0
2019,431770,0,0,0,0,0,0,0,0,1
2019,432070,0,0,0,0,0,0,1,0,0
2019,500060,0,0,0,0,0,0,0,0,1
2019,500085,1,0,0,0,0,0,0,0,0
2019,500270,1,0,0,0,0,0,0,0,4
2019,500330,0,0,0,0,0,0,1,0,2
2019,500370,0,0,1,0,0,0,2,0,0
2019,500375,1,0,0,0,0,0,0,0,0
2019,500380,0,0,0,0,0,0,0,0,1
2019,500515,0,0,0,0,0,0,1,0,0
2019,500568,0,0,0,0,0,0,1,0,0
2019,500570,0,0,0,0,0,0,0,0,1
2019,500620,0,0,0,0,0,0,0,2,0
2019,500690,0,0,0,0,0,0,0,0,1
2019,500769,0,0,0,0,0,0,1,0,0
2019,500780,0,0,0,0,0,0,1,0,0
2019,500800,0,0,0,0,0,0,1,0,0
2019,500830,0,0,0,0,0,0,1,0,0
2019,510010,4,0,0,0,0,0,4,0,1
2019,510020,20,0,2,0,0,0,84,0,7
2019,510025,29,8,5,1,0,2,441,0,46
2019,510030,6,0,1,0,0,0,68,0,6
2019,510035,1,0,0,0,0,0,14,0,11
2019,510040,0,0,0,0,0,1,7,0,1
2019,510050,0,0,0,0,0,0,12,2,6
2019,510060,0,1,0,3,0,0,18,0,4
2019,510080,6,2,2,1,0,0,73,0,23
2019,510100,3,0,0,0,0,0,4,0,0
2019,510125,10,1,0,0,0,0,15,0,6
2019,510130,2,0,0,0,0,0,30,0,3
2019,510140,30,22,0,0,0,1,103,1,22
2019,510160,0,0,0,0,0,1,11,0,0
2019,510170,27,0,1,0,0,1,167,3,22
2019,510180,23,0,3,0,0,0,190,0,29
2019,510185,3,0,0,0,0,0,12,0,1
2019,510190,18,1,0,0,0,1,189,0,22
2019,510250,39,9,7,6,0,15,268,4,51
2019,510260,18,0,1,0,0,0,145,0,18
2019,510263,29,3,2,0,0,2,167,0,6
2019,510267,10,3,2,0,0,4,130,0,19
2019,510268,2,0,0,0,0,0,51,0,3
2019,510269,1,1,0,0,0,0,11,0,2
2019,510270,34,0,0,0,0,0,133,0,18
2019,510279,4,0,0,0,0,0,57,0,12
2019,510285,0,0,0,0,0,0,17,0,0
2019,510300,7,2,0,0,0,0,13,0,2
2019,510305,23,3,0,0,0,0,170,0,1
2019,510310,10,0,0,0,0,0,16,0,4
2019,510320,54,2,1,1,0,1,178,0,29
2019,510325,14,3,2,0,0,3,113,0,12
2019,510330,129,0,0,2,0,0,487,0,19
2019,510335,9,3,0,0,0,13,84,0,11
2019,510336,0,0,0,0,0,0,16,0,2
2019,510337,13,2,1,0,0,0,50,0,7
2019,510340,196,26,19,1,0,100,662,116,175
2019,510343,6,0,0,0,0,0,30,0,2
2019,510345,2,0,0,0,0,0,17,2,6
2019,510350,4,1,0,0,0,3,35,0,7
2019,510360,46,0,0,0,0,1,71,0,8
2019,510370,6,6,1,0,0,0,14,0,1
2019,510380,0,0,0,0,0,0,9,0,2
2019,510385,8,0,0,0,0,0,63,0,5
2019,510390,3,0,0,0,0,0,29,0,8
2019,510395,1,0,0,0,0,0,3,0,1
2019,510410,27,1,1,1,0,1,185,0,25
2019,510420,19,1,0,0,0,0,18,1,22
2019,510450,1,1,0,1,0,0,3,0,1
2019,510452,3,0,1,1,0,0,12,0,3
2019,510454,5,1,0,0,0,0,7,0,1
2019,510455,2,0,0,0,0,0,13,0,0
2019,510460,11,1,0,0,0,2,19,0,11
2019,510480,26,2,2,0,0,3,190,0,30
2019,510490,2,0,0,0,0,0,29,0,2
2019,510500,10,7,0,0,0,0,50,0,16
2019,510510,10,5,2,0,0,1,107,0,18
2019,510515,15,2,1,0,0,1,293,0,15
2019,510517,10,3,0,1,0,0,62,0,12
2019,510520,2,1,0,0,0,0,119,0,14
2019,510523,1,0,0,0,0,1,15,0,0
2019,510525,13,3,5,2,0,20,194,0,17
2019,510530,1,0,0,0,0,1,4,0,6
2019,510550,5,0,0,1,0,3,134,1,21
