seqid,year,polo,goldmine_area,malaria_api_by_polobase,population_polobase
81,2019,caruru - tiquié,0,25.7104194857916,739
82,2019,caruru - uaupés,0,37.3333333333333,750
83,2019,casa nova,0,65.4205607476636,749
84,2019,cauburis,0,21.9106047326906,1141
88,2019,chico camilo,0,180.655066530194,1954
89,2019,chiquitano,0,0,250
90,2019,coari,0,140.995260663507,844
92,2019,confresa,0,0,888
93,2019,constantino,0,NA,NA
94,2019,corumbá,10.0725814356689,0,143
96,2019,crispim,0,105.454545454545,1100
97,2019,cruzeiro do sul,0,22.8628230616302,1006
98,2019,cucuí,0,64.390243902439,1025
99,2019,cuiabá,90.8322867520754,0,802
100,2019,cuiú-cuiú,0,242.121445042275,1301
101,2019,cumarú,0,163.265306122449,686
102,2019,demini,0,96.3302752293578,218
103,2019,diauarum,0,0,2054
105,2019,eirunepé,0,101.164191087916,2491
106,2019,envira,0,6.57894736842105,1064
107,2019,ericó,0.0410183929443359,1056.81818181818,352
108,2019,estrada,0,NA,NA
110,2019,feijoal,0,0.505305709954523,7916
111,2019,feijó,0,0,4344
112,2019,filadélfia,0,0.4657119571545,8589
114,2019,formoso do araguaia,0,0,1851
116,2019,goiânia,0,0,485
117,2019,grajaú,0,0.196078431372549,10200
118,2019,guajará mirim,0,90.180003564427,5611
121,2019,hakoma,0.018753309753418,35.8208955223881,670
122,2019,haxiu,0,1.11856823266219,894
123,2019,homoxi,0.0250075981445312,272.340425531915,235
124,2019,humaitá,0.616548301940918,406.382978723404,1410
125,2019,ibotirama,0,0,899
126,2019,igapó açú,0.205428516723633,0,1929
128,2019,ilha das flores,0,1085.69868995633,1832
130,2019,iminaã,0,311.893203883495,824
131,2019,inambú,0,545.801526717557,524
132,2019,ipixuna,0,236.293436293436,1295
133,2019,itacajá,0,0,2967
134,2019,itacoaí,0,287.852112676056,1136
135,2019,itaituba,455.913354114743,52.6315789473684,1539
140,2019,jacamim,0,8.8339222614841,1698
141,2019,jacareacanga,3.59140206542969,350.773765659543,1357
142,2019,japiim,0,300.847457627119,236
143,2019,jaquirana,0,100.671140939597,1341
144,2019,jatapuzinho,0,25.3968253968254,945
146,2019,ji-paraná,9.23927932476806,13.9054429876838,2517
147,2019,jordao,0,0.532197977647685,3758
149,2019,juara,0,0,954
151,2019,juruti,0,27.0096463022508,1555
152,2019,juína,2.30982932110594,0,1951
161,2019,kassawá,0,0,372
162,2019,katõ,0.0293110142822266,64.2439974042829,1541
164,2019,kumarumã,0,44.0873506386485,2427
165,2019,kumarú,0,175.182481751825,548
166,2019,kumenê,0,83.3333333333333,1860
167,2019,kuruatuba,0,0,918
168,2019,kwatá,0,30.3867403314917,2534
170,2019,laranjal,0,5.74712643678161,1740
171,2019,leonardo,0,0,4304
173,2019,maia,0,166.666666666667,624
174,2019,makira (nova jerusalém),0.410661292236327,11.4285714285714,1050
175,2019,malacacheta,0,47.4548773068343,4931
176,2019,maloca paapiu,0.0276851506958008,515.217391304348,460
177,2019,manacapuru,0,26.2054507337526,954
178,2019,manaquiri,0,1.87090739008419,1069
179,2019,mancio lima,0,88.7902330743618,1802
180,2019,manga,0.984240569396972,125.565042692115,3982
181,2019,manoa,0,3.92464678178964,3822
182,2019,manoel urbano,0,0,793
183,2019,marabá,18.465589466797,0,3374
185,2019,marajaí,0,11.5567641060503,1471
186,2019,marari,0,2006.83371298405,878
187,2019,marauiá,0,1286.16476152937,2537
189,2019,marechal thaumaturgo,0,5.16414607156031,2711
190,2019,marrecão,0,442.563482466747,827
191,2019,marãiwatsede,0,0,1053
192,2019,massarabí,0,201.603665521191,873
193,2019,matiri,0,137.313432835821,335
194,2019,maturacá,0,64.145524174246,2089
195,2019,maturuca,0,3.6036036036036,1665
196,2019,meuri,0,NA,NA
197,2019,milho,0,0.968992248062015,1032
200,2019,missão catrimani,0,272.727272727273,913
201,2019,missão cururu,2.41512939227298,96.4143426294821,1255
202,2019,missão tiriyó,0,2.51762336354481,1986
205,2019,morada nova,0,165.728580362727,1599
206,2019,morro,0,61.9195046439628,1292
207,2019,mucura,0,31.5186246418338,1047
208,2019,município de beruri,0,17.0765027322404,1464
209,2019,murutinga,0,1.49164677804296,3352
210,2019,médio curuça,0,208.655332302937,647
211,2019,médio ituí,0,258.064516129032,961
212,2019,médio javari,0,231.501057082452,946
213,2019,médio padauiri,0,2006.22083981337,643
214,2019,médio uaupés,0,NA,NA
216,2019,nazaré do enuixí,0,175.115207373272,868
217,2019,nossa senhora da saúde,0.210684398620605,140.03294892916,607
218,2019,nova aldeia,0,0,2060
219,2019,nova alegria,0,0,1101
220,2019,nova esperança,0,0,1729
221,2019,nova itália,0,0,4990
222,2019,novo progresso,20.778910132263,196.538936959209,1618
223,2019,novo-demini,0,578.893442622951,976
224,2019,oriximina,0,136.421589460264,2353
226,2019,ourilândia,34.5750704292603,15.3333333333333,1500
227,2019,paapiu,1.67892131079102,1448.71794871795,312
228,2019,pakuera,0,0,730
229,2019,palimiú,0,864.232209737828,1068
233,2019,pantaleão,0,0.584932147870847,8548
234,2019,parafuri,0,1554.85232067511,474
235,2019,paragominas,56.132814683104,13.0293159609121,1535
237,2019,paranatinga,0,0,919
239,2019,pari-cachoeira,0,19.1204588910134,1046
242,2019,pauini,0,94.8001414927485,2827
244,2019,pavurú,0,0,1108
245,2019,pedra branca,0,3.75626043405676,2396
246,2019,pedra preta,0,152.744630071599,838
247,2019,pedreira,0,129.032258064516,620
248,2019,peixoto de azevedo,109.150717361252,3.38218714768884,1774
252,2019,pium,0,7.76483638380477,1803
253,2019,ponta alegre,0,0,1806
254,2019,ponta da serra,0,NA,NA
255,2019,ponta natal,0,4.08878504672897,1712
259,2019,porto velho,0.135027093994141,11.7647058823529,340
260,2019,porto walter,0,51.3245033112583,604
263,2019,raposa i,0,0.675447483958122,2961
264,2019,redenção,54.9522181666872,17.3267326732673,2424
267,2019,restinga,0,65.989847715736,985
269,2019,rio preto da eva,0,17.0940170940171,819
272,2019,rio verde,0,0,750
273,2019,riozinho,0,4.64037122969838,431
274,2019,rondonópolis,0,0,1071
275,2019,roça,0,1.25786163522013,795
276,2019,sai cinza,1.51141739074707,109.341825902335,1884
277,2019,sangradouro,0,0,2515
278,2019,santa cruz,0,2.48756218905473,804
279,2019,santa fe do araguaia,8.50939674316408,0,409
281,2019,santa inês,0,382.222222222222,225
282,2019,santa inês,0,0,2222
283,2019,santa luzia do pará,0,0,744
284,2019,santa maria,0,5.4054054054054,370
285,2019,santa maria,0,0,1467
286,2019,santa maria,0,39.451114922813,583
287,2019,santa rosa,0,0,3685
288,2019,santa terezinha,0,0,1472
289,2019,santarém,0,0,11250
290,2019,sauba,0,823.728813559322,295
291,2019,sede do dsei kaiapó do mt,0,9.76744186046512,2150
292,2019,sena madureira,0,305.022831050228,1095
293,2019,serra do sol,0,11.7302052785924,1364
294,2019,serra do truarú,0,10.78360891445,1391
295,2019,serrinha,0,146.478873239437,710
297,2019,sorocaima ii,0,388.505180069068,4054
299,2019,surucucu,8.930317993164e-4,23.2179226069246,2455
301,2019,são francisco,0,0,1086
302,2019,são félix do araguaia,0,0,2623
303,2019,são félix do xingu,1.53140850970458,5.33536585365854,1312
304,2019,são joaquim,0,13.2645541635962,1357
305,2019,são josé de anchieta,0,NA,NA
306,2019,são josé ii,0,38.6521308225966,2018
307,2019,são marcos,0,0,4567
309,2019,são paulo de olivença,0,13.1738602877448,5769
310,2019,são pedro,0,327.014218009479,211
312,2019,tangará da serra,0,0,199
313,2019,tapera,0,534.653465346535,606
314,2019,taperera,0,151.373465809468,1711
315,2019,taracuá,0,42.8211586901763,1191
316,2019,tarauacá,0,3.45560871876661,3762
317,2019,tawamirim,0,428.571428571429,1071
318,2019,teles pires,0,40.4463040446304,717
341,2019,tocantinópolis,0,0,2805
342,2019,tocantínia,0,0,3784
343,2019,tomé-açu,0,0,632
344,2019,tonantins,0,0,4046
345,2019,toototobi,0,2538.11659192825,446
347,2019,tres lagoas,0,0,544
349,2019,tucumã,0,11.1248454882571,809
350,2019,tucumã,37.4038902795401,39.1949152542373,944
351,2019,tucuruí,0,1.32978723404255,2256
352,2019,tumiã,0,12.7659574468085,470
353,2019,tunuí-cachoeira,0.133164225219726,77.1746239372139,1529
354,2019,uarini,0,33.8266384778013,473
356,2019,umariaçú i,0,20.7756232686981,2888
357,2019,umariaçú ii,0,9.61182994454714,5410
358,2019,umirituba,0,0,1402
359,2019,uraricoera,0,3110.29411764706,136
360,2019,urucará,0,6.23441396508728,802
361,2019,vendaval,0,0,5027
363,2019,vila bitencourt,0.124178657836914,507.246376811594,345
364,2019,vila nova,0,0,1154
365,2019,vila nova i,0,20.516717325228,1316
366,2019,vila nova ii,0,0,1608
367,2019,vilhena,0,0,1068
368,2019,vista alegre,0,7.20906282183316,1942
369,2019,waikás,4.62073138061526,8794.5945945946,185
370,2019,waputha,0,23.9680426098535,751
371,2019,waro apampu(posto mdk),0,106.828193832599,908
373,2019,wawi,0,0,581
374,2019,wilimon,0,11.5648717022046,2767
375,2019,xitei,0,54.9333333333333,1875
380,2019,yauaretê,0,26.0115606936416,2076
381,2019,zé doca,0,0.418410041841004,2390
383,2019,água boa,0,0,4381
1,2020,abacaxis,0,0,576
2,2020,abaquadi,0,77.1349862258953,1089
4,2020,ajarani,0,257.142857142857,35
5,2020,ajuricaba,0,191.489361702128,423
6,2020,alta floresta,0,1.02774922918808,973
7,2020,altamira,3.54045951251221,75.1481795088908,4724
8,2020,alto catrimani,0.524330040466307,782.771535580524,267
9,2020,alto curuçá,0,47.752808988764,356
10,2020,alto ituí,0,437.094682230869,771
11,2020,alto mucajai,0,1474.25897035881,641
12,2020,alto padauiri,0,488.584474885845,219
14,2020,amarante,0,0,9115
15,2020,anamã,0,0,596
18,2020,apiaú,0.270650836181641,541.237113402062,194
21,2020,aracá,0,87.6494023904382,251
22,2020,arame,0,0,5773
23,2020,aramirã,3.2082315258789,233.353329334133,1667
25,2020,aratha-u,0.124066712036133,2720.99853157122,681
26,2020,araticum,0,0,1667
29,2020,araçá,0,64.026044492675,1843
30,2020,aripuanã,3.16933598498525,224.489795918367,490
31,2020,assis brasil,0,0,1863
33,2020,auaris,0.310481050476074,595.839524517088,4038
34,2020,bacaval,0,0,889
35,2020,baixo catrimani,0,382.352941176471,170
36,2020,baixo mucajai,0,976.027397260274,292
37,2020,balawau,0,968.75,800
38,2020,barra do corda,0,1.72608773287304,16801
40,2020,barreira da missão,0,36.1771058315335,1852
41,2020,barro,0,68.0327868852459,1220
45,2020,belém do solimões,0,1.5072347266881,9952
46,2020,betânia,0.253509005371094,2.07349383711554,8681
47,2020,bismarck,0,NA,NA
48,2020,biá,7.07362896331786,297.770700636943,1256
49,2020,boca do acre,0,40.2433317735143,2137
50,2020,boca do jauari,0,11.5537848605578,2510
52,2020,bona,8.78045575048826,224.343675417661,1257
54,2020,boqueirão,0,137.752161383285,1735
56,2020,brasnorte,18.1677353721313,109.293193717277,1528
58,2020,bugaio,0,42.0506912442396,3472
59,2020,buá-buá,0,804.263565891473,516
61,2020,cachoeira do araçá,0,1745.09803921569,102
62,2020,cacoal,2.48103656726073,72.3809523809524,2625
64,2020,camara,0,2.32738557020946,1289
65,2020,camarão,0,13.503375843961,1333
67,2020,campinápolis,0,0,9073
68,2020,campo alegre,0,0.16061676839062,6226
69,2020,campo formoso,0,62.1387283236994,692
71,2020,canadá,0,8.83002207505519,906
72,2020,cantagalo,0,3.79815518176886,1843
73,2020,capitão poço,1.09292954754638,0,516
75,2020,caracanã,0,652.44375484872,1289
76,2020,caraparu i,0,10.4529616724739,1722
77,2020,carauarí,0,876.056338028169,355
78,2020,careiro castanho,0.156097234985351,0,829
80,2020,caroçal do rio das tropas,163.01911718756,98.4974958263773,1198
81,2020,caruru - tiquié,0,10.840108401084,738
82,2020,caruru - uaupés,0,13.5135135135135,740
83,2020,casa nova,0,10.5401844532279,759
84,2020,cauburis,0,89.238845144357,1143
88,2020,chico camilo,0,95.7999056158565,2119
89,2020,chiquitano,0,0,251
90,2020,coari,0,60.6767794632439,857
92,2020,confresa,0,0,963
93,2020,constantino,0,NA,NA
94,2020,corumbá,10.0725814356689,0,132
96,2020,crispim,0,57.9576816927323,1087
97,2020,cruzeiro do sul,0,95.283926852743,1039
98,2020,cucuí,0,44.0744368266406,1021
99,2020,cuiabá,115.764498928223,0,782
100,2020,cuiú-cuiú,0,17.9372197309417,1338
101,2020,cumarú,0,339.593114241002,639
102,2020,demini,0,18.1818181818182,220
103,2020,diauarum,0,0,2129
105,2020,eirunepé,0,220.49084534476,2567
106,2020,envira,0,1.8018018018018,1110
107,2020,ericó,0.0508271216430664,1324.25068119891,367
108,2020,estrada,0,NA,NA
110,2020,feijoal,0,0.252844500632111,7910
111,2020,feijó,0,1.12968820605513,4426
112,2020,filadélfia,0,0.11650937900501,8583
114,2020,formoso do araguaia,0,0,1889
116,2020,goiânia,0,0,510
117,2020,grajaú,0,0.958864704190239,10429
118,2020,guajará mirim,0,143.698060941828,5776
121,2020,hakoma,0.0339345998535156,7.6219512195122,656
122,2020,haxiu,0,27.027027027027,925
123,2020,homoxi,0.150939540893555,213.114754098361,244
124,2020,humaitá,0.713851132446289,335.597826086957,1472
125,2020,ibotirama,0,0,834
126,2020,igapó açú,0.312573052062988,0,1797
128,2020,ilha das flores,0,1383.21596244131,1704
130,2020,iminaã,0,362.44019138756,836
131,2020,inambú,0,202.979515828678,537
132,2020,ipixuna,0,131.086142322097,1335
133,2020,itacajá,0,0,3051
134,2020,itacoaí,0,236.549957301452,1171
135,2020,itaituba,737.682738724618,13.1332082551595,1599
140,2020,jacamim,0,69.4444444444444,1800
141,2020,jacareacanga,7.38916958203123,334.051724137931,1392
142,2020,japiim,0,265.060240963855,249
143,2020,jaquirana,0,197.466467958271,1342
144,2020,jatapuzinho,0,32.6659641728135,949
146,2020,ji-paraná,10.489571215088,1.17554858934169,2552
147,2020,jordao,0,0,3877
149,2020,juara,0,0,965
151,2020,juruti,0,31.130876747141,1574
152,2020,juína,3.00101317523192,4.5,2000
161,2020,kassawá,0,0,378
162,2020,katõ,0.537348067810057,716.803020767778,1589
164,2020,kumarumã,0,56.1843168957154,2474
165,2020,kumarú,0,119.377162629758,578
166,2020,kumenê,0,30.9782608695652,1840
167,2020,kuruatuba,0,0,948
168,2020,kwatá,0,1.54978690430066,2581
170,2020,laranjal,0,2.23463687150838,1790
171,2020,leonardo,0,0,4369
173,2020,maia,0,73.6677115987461,638
174,2020,makira (nova jerusalém),0.429408837890624,105.904404873477,1067
175,2020,malacacheta,0,86.9652139144342,5002
176,2020,maloca paapiu,0.0705528755493164,1196.28099173554,484
177,2020,manacapuru,0,3.36322869955157,892
178,2020,manaquiri,0,0,1092
179,2020,mancio lima,0,62.4663435648896,1857
180,2020,manga,0.984240569396972,55.2011776251227,4076
181,2020,manoa,0,39.4366197183099,3905
182,2020,manoel urbano,0,0,824
183,2020,marabá,30.2285133345338,0,3419
185,2020,marajaí,0,18.8925081433225,1535
186,2020,marari,0,1539.07134767837,883
187,2020,marauiá,0,1034.85670023238,2582
189,2020,marechal thaumaturgo,0,1.42450142450142,2808
190,2020,marrecão,0,857.664233576642,822
191,2020,marãiwatsede,0,0,1090
192,2020,massarabí,0,210.998877665544,891
193,2020,matiri,0,11.1111111111111,360
194,2020,maturacá,0,39.907192575406,2155
195,2020,maturuca,0,17.7514792899408,1690
196,2020,meuri,0,NA,NA
197,2020,milho,0,3.82043935052531,1047
200,2020,missão catrimani,0,737.297297297297,925
201,2020,missão cururu,3.33986705847178,190.769230769231,1300
202,2020,missão tiriyó,0,0.488042947779405,2049
205,2020,morada nova,0,378.459687123947,1662
206,2020,morro,0,16.140350877193,1425
207,2020,mucura,0,0.924214417744917,1082
208,2020,município de beruri,0,5.25624178712221,1522
209,2020,murutinga,0,0.294031167303734,3401
210,2020,médio curuça,0,219.847328244275,655
211,2020,médio ituí,0,195.897435897436,975
212,2020,médio javari,0,218.556701030928,970
213,2020,médio padauiri,0,1165.16516516517,666
214,2020,médio uaupés,0,NA,NA
216,2020,nazaré do enuixí,0,479.434447300771,778
217,2020,nossa senhora da saúde,0.328524182067871,35.8306188925081,614
218,2020,nova aldeia,0,0,2121
219,2020,nova alegria,0,0,1101
220,2020,nova esperança,0,0,1767
221,2020,nova itália,0,0,4976
222,2020,novo progresso,58.013211432068,153.341288782816,1676
223,2020,novo-demini,0,682.046138415246,997
224,2020,oriximina,0,109.375,2432
226,2020,ourilândia,54.277504975831,16.202203499676,1543
227,2020,paapiu,5.97875546868897,1859.87261146497,314
228,2020,pakuera,0,0,732
229,2020,palimiú,0,2054.46428571429,1120
233,2020,pantaleão,0,0,8670
234,2020,parafuri,0.0999358842773438,1943.43434343434,495
235,2020,paragominas,63.3945322791145,0.640204865556978,1562
237,2020,paranatinga,0,0,958
239,2020,pari-cachoeira,0,20.6961429915334,1063
242,2020,pauini,0,35.4143848119752,2739
244,2020,pavurú,0,0,1128
245,2020,pedra branca,0,10.8827085852479,2481
246,2020,pedra preta,0,225.658648339061,873
247,2020,pedreira,0,520.700636942675,628
248,2020,peixoto de azevedo,139.969026542401,0,1758
252,2020,pium,0,56.9334836527621,1774
253,2020,ponta alegre,0,0,1798
254,2020,ponta da serra,0,NA,NA
255,2020,ponta natal,0,31.390134529148,1784
259,2020,porto velho,0.136792202331543,86.8263473053892,334
260,2020,porto walter,0,32.0121951219512,656
263,2020,raposa i,0,2.02292650033715,2966
264,2020,redenção,78.7707539833974,5.64516129032258,2480
267,2020,restinga,0,288.518155053975,1019
269,2020,rio preto da eva,0,2.61780104712042,764
272,2020,rio verde,0,0,774
273,2020,riozinho,0,32.0366132723112,437
274,2020,rondonópolis,0,0,1086
275,2020,roça,0,1.19904076738609,834
276,2020,sai cinza,5.76998261273194,500.785751702462,1909
277,2020,sangradouro,0,0,2595
278,2020,santa cruz,0,11.9047619047619,840
279,2020,santa fe do araguaia,18.2664851418458,0,424
281,2020,santa inês,0,40,225
282,2020,santa inês,0,0,2280
283,2020,santa luzia do pará,0,0,761
284,2020,santa maria,0,5.33333333333333,375
285,2020,santa maria,0,0,1531
286,2020,santa maria,0,224.422442244224,606
287,2020,santa rosa,0,0,3315
288,2020,santa terezinha,0,0,1494
289,2020,santarém,0,0.617828773168579,11330
290,2020,sauba,0,1085.71428571429,280
291,2020,sede do dsei kaiapó do mt,0,7.28597449908925,2196
292,2020,sena madureira,0,301.969365426696,457
293,2020,serra do sol,0,12.396694214876,1452
294,2020,serra do truarú,0,38.9419544452608,1361
295,2020,serrinha,0,136.740331491713,724
297,2020,sorocaima ii,0,364.772170504655,4082
299,2020,surucucu,0.0267908164672852,91.4442700156986,2548
301,2020,são francisco,0,0,1112
302,2020,são félix do araguaia,0,0,2630
303,2020,são félix do xingu,2.21499936920165,3.67917586460633,1359
304,2020,são joaquim,0,13.5236664162284,1331
305,2020,são josé de anchieta,0,NA,NA
306,2020,são josé ii,0,24.7572815533981,2060
307,2020,são marcos,0,0,4669
309,2020,são paulo de olivença,0,2.23636676414932,5813
310,2020,são pedro,0,129.186602870813,209
312,2020,tangará da serra,0,0,205
313,2020,tapera,0,296.16724738676,574
314,2020,taperera,0,167.535853976532,1534
315,2020,taracuá,0,30.379746835443,1185
316,2020,tarauacá,0,9.34579439252336,3852
317,2020,tawamirim,0,340.425531914894,1128
318,2020,teles pires,0,221.024258760108,742
341,2020,tocantinópolis,0,0,2881
342,2020,tocantínia,0,0,3912
343,2020,tomé-açu,0.175001947937012,0,631
344,2020,tonantins,0.00625095751953124,0,4092
345,2020,toototobi,0,2180,450
347,2020,tres lagoas,0,0,557
349,2020,tucumã,0,6.0313630880579,829
350,2020,tucumã,57.0460291231067,16.8302945301543,713
351,2020,tucuruí,0,0,2292
352,2020,tumiã,0,6.18556701030928,485
353,2020,tunuí-cachoeira,0.133164225219726,6.59630606860158,1516
354,2020,uarini,0,26.4900662251656,453
356,2020,umariaçú i,0,10.7118175535591,2894
357,2020,umariaçú ii,0,4.65983224603914,5365
358,2020,umirituba,0,0,1437
359,2020,uraricoera,0,4219.85815602837,141
360,2020,urucará,0,2.9585798816568,676
361,2020,vendaval,0,0,5098
363,2020,vila bitencourt,3.72683469226074,175.718849840256,313
364,2020,vila nova,0,0,1102
365,2020,vila nova i,0,5.1584377302874,1357
366,2020,vila nova ii,0,0,1660
367,2020,vilhena,0,0,1074
368,2020,vista alegre,0,57.6615056059797,1873
369,2020,waikás,6.56401534527581,7280.42328042328,189
370,2020,waputha,0,29.2620865139949,786
371,2020,waro apampu(posto mdk),0,321.656050955414,942
373,2020,wawi,0,0,614
374,2020,wilimon,0,17.4276751481352,2869
375,2020,xitei,0,6.1633281972265,1947
380,2020,yauaretê,0,14.0977443609023,2128
381,2020,zé doca,0,0,2482
383,2020,água boa,0,0,4545
1,2021,abacaxis,0,0,552
2,2021,abaquadi,0,186.907020872865,1054
4,2021,ajarani,0,611.111111111111,36
5,2021,ajuricaba,0,528.846153846154,416
6,2021,alta floresta,0,0,978
7,2021,altamira,4.07859962371826,28.391167192429,4755
8,2021,alto catrimani,1.1308406184692401,1398.52398523985,271
9,2021,alto curuçá,0,435.820895522388,335
10,2021,alto ituí,0,400.580551523948,689
11,2021,alto mucajai,8.9300750732421e-4,1233.38485316847,647
12,2021,alto padauiri,0,1159.81735159817,219
14,2021,amarante,0,0,7841
15,2021,anamã,0,0,608
18,2021,apiaú,0.594895705993651,1761.42131979695,197
21,2021,aracá,0,309.012875536481,233
22,2021,arame,0,0,5331
23,2021,aramirã,3.2082315258789,74.7826086956522,1725
25,2021,aratha-u,0.132992389160156,1663.75545851528,687
26,2021,araticum,0,0,1715
29,2021,araçá,0,66.3145539906103,1704
30,2021,aripuanã,3.47383711993399,116.23246492986,499
31,2021,assis brasil,0,0,1729
33,2021,auaris,1.12864408789062,559.43025540275,4072
34,2021,bacaval,0,0,906
35,2021,baixo catrimani,0,1898.87640449438,178
36,2021,baixo mucajai,0,906.354515050167,299
37,2021,balawau,0,1673.14702308627,823
38,2021,barra do corda,0,0.0672223716052702,14876
40,2021,barreira da missão,0,139.523336643496,2014
41,2021,barro,0,65.0779101741522,1091
45,2021,belém do solimões,0,6.25372245384157,10074
46,2021,betânia,0.334732162292481,1.28279883381924,8575
47,2021,bismarck,0,NA,NA
48,2021,biá,13.1097274984741,219.512195121951,1312
49,2021,boca do acre,0,22.8710462287105,2055
50,2021,boca do jauari,0,17.3611111111111,2592
52,2021,bona,10.8490792062988,346.986089644513,1294
54,2021,boqueirão,0,75.1086281812539,1611
56,2021,brasnorte,18.1677353721313,34.2377260981912,1548
58,2021,bugaio,0,13.1689548893247,3569
59,2021,buá-buá,0,1003.74531835206,534
61,2021,cachoeira do araçá,0,1518.8679245283,106
62,2021,cacoal,2.64229410137938,57.9868708971554,2742
64,2021,camara,0,73.5671514114628,1169
65,2021,camarão,0,9.0293453724605,1329
67,2021,campinápolis,0,0,9400
68,2021,campo alegre,0,0,6307
69,2021,campo formoso,0,33.7552742616034,711
71,2021,canadá,0,12.4293785310734,885
72,2021,cantagalo,0,25,1760
73,2021,capitão poço,1.70329035113525,0,521
75,2021,caracanã,0,72.3981900452489,1326
76,2021,caraparu i,0,7.29040097205346,1646
77,2021,carauarí,0,675.824175824176,364
78,2021,careiro castanho,0.156097234985351,0,852
80,2021,caroçal do rio das tropas,198.275324722228,289.323553382233,1227
81,2021,caruru - tiquié,0,12.4826629680999,721
82,2021,caruru - uaupés,0,11.968085106383,752
83,2021,casa nova,0,33.8983050847458,767
84,2021,cauburis,0,84.280303030303,1056
88,2021,chico camilo,0,154.997585707388,2071
89,2021,chiquitano,0,0,254
90,2021,coari,0,91.6289592760181,884
92,2021,confresa,0,0,956
93,2021,constantino,0,NA,NA
94,2021,corumbá,10.0725814356689,0,127
96,2021,crispim,0,56.9620253164557,1106
97,2021,cruzeiro do sul,0,107.706592386258,1077
98,2021,cucuí,0,103.517587939698,995
99,2021,cuiabá,127.355576636901,3.7593984962406,798
100,2021,cuiú-cuiú,0,34.70715835141,1383
101,2021,cumarú,0,409.574468085106,564
102,2021,demini,0,268.398268398268,231
103,2021,diauarum,0,0,2186
105,2021,eirunepé,0,187.004155647903,2647
106,2021,envira,0,0,1132
107,2021,ericó,0.120379993835449,1553.1914893617,376
108,2021,estrada,0,NA,NA
110,2021,feijoal,0,0.124517494708006,8031
111,2021,feijó,0,0,4515
112,2021,filadélfia,0,0.120019203072492,8332
114,2021,formoso do araguaia,0,0,1863
116,2021,goiânia,0,0,498
117,2021,grajaú,0,0,8087
118,2021,guajará mirim,0,285.665587182546,5867
121,2021,hakoma,0.0339345998535156,80.1815431164902,661
122,2021,haxiu,0,3.1055900621118,966
123,2021,homoxi,0.642164461853028,162.60162601626,246
124,2021,humaitá,0.751004418151856,408.839779005525,1448
125,2021,ibotirama,0,0,838
126,2021,igapó açú,0.316115038879395,0,1826
128,2021,ilha das flores,0,1574.16267942584,1672
130,2021,iminaã,0,78.031212484994,833
131,2021,inambú,0,90.0735294117647,544
132,2021,ipixuna,0,206.821480406386,1378
133,2021,itacajá,0,0,3117
134,2021,itacoaí,0,169.191919191919,1188
135,2021,itaituba,890.680999811536,20.7697006719609,1637
140,2021,jacamim,0,57.2711959573273,1781
141,2021,jacareacanga,9.57351998541258,394.463667820069,1445
142,2021,japiim,0,334.763948497854,233
143,2021,jaquirana,0,140.834575260805,1342
144,2021,jatapuzinho,0,28.4605433376455,773
146,2021,ji-paraná,10.8255752268677,8.58034321372855,2564
147,2021,jordao,0,0,3988
149,2021,juara,0,3.05188199389624,983
151,2021,juruti,0,16.2127107652399,1542
152,2021,juína,3.11753580822752,3.39147286821705,2064
161,2021,kassawá,0,0,385
162,2021,katõ,1.67065833703613,843.768996960486,1645
164,2021,kumarumã,0,7.53669178897263,2521
165,2021,kumarú,0,308.089500860585,581
166,2021,kumenê,0,112.778065183652,1933
167,2021,kuruatuba,0,0,953
168,2021,kwatá,0,0,2605
170,2021,laranjal,0,4.89929232444203,1837
171,2021,leonardo,0,0,4439
173,2021,maia,0,18.5185185185185,648
174,2021,makira (nova jerusalém),0.430301579772948,17.7453027139875,958
175,2021,malacacheta,0,55.2957918276072,4919
176,2021,maloca paapiu,0.453683558532714,1936.34496919918,487
177,2021,manacapuru,0,4.45930880713489,897
178,2021,manaquiri,0,0,990
179,2021,mancio lima,0,75.9023354564756,1884
180,2021,manga,0.984240569396972,22.8276877761414,4074
181,2021,manoa,0,79.8713481640311,3731
182,2021,manoel urbano,0,0,776
183,2021,marabá,38.188318404663,0.576701268742791,3468
185,2021,marajaí,0,37.5318066157761,1572
186,2021,marari,0,1800,895
187,2021,marauiá,0,745.617452278925,2567
189,2021,marechal thaumaturgo,0,4.53435647017789,2867
190,2021,marrecão,0,332.943925233645,856
191,2021,marãiwatsede,0,0,1136
192,2021,massarabí,0,330.376940133038,902
193,2021,matiri,0,201.612903225806,372
194,2021,maturacá,0,12.8972823583602,2171
195,2021,maturuca,0,45.3709380748007,1631
196,2021,meuri,0,NA,NA
197,2021,milho,0,9.19305413687436,979
200,2021,missão catrimani,0,945.278969957082,932
201,2021,missão cururu,4.07312314208992,282.835820895522,1340
202,2021,missão tiriyó,0,0,2109
205,2021,morada nova,0,192.240880138969,1727
206,2021,morro,0,31.8518518518519,1350
207,2021,mucura,0,37.7358490566038,1113
208,2021,município de beruri,0,26.9749518304432,1557
209,2021,murutinga,0,0,3471
210,2021,médio curuça,0,194.82496194825,657
211,2021,médio ituí,0,191.176470588235,952
212,2021,médio javari,0,180.061037639878,983
213,2021,médio padauiri,0,1570.79646017699,678
214,2021,médio uaupés,0,NA,NA
216,2021,nazaré do enuixí,0,233.731739707835,753
